34,animal,Panda,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945a0ace1e8577e0c1bc5_kids_english_animals_panda.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Panda_word.mp3,"t:Panda,s:l,k:34",,"34:{text:'Panda',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945a0ace1e8577e0c1bc5_kids_english_animals_panda.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Panda_word.mp3'},"
35,animal,Penguin,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945c376f70e035b5b032e_kids_english_animals_penguin.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Penguin_word.mp3,"t:Penguin,s:l,k:35",,"35:{text:'Penguin',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5945c376f70e035b5b032e_kids_english_animals_penguin.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Penguin_word.mp3'},"
36,animal,Pig,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946492902dcd9543a1ad6_kids_english_animals_pig.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pig_word.mp3,"t:Pig,s:l,k:36",,"36:{text:'Pig',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946492902dcd9543a1ad6_kids_english_animals_pig.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pig_word.mp3'},"
37,animal,Pony,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946579dcd2124ee644891_kids_english_animals_pony.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pony_word.mp3,"t:Pony,s:l,k:37",,"37:{text:'Pony',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946579dcd2124ee644891_kids_english_animals_pony.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Pony_word.mp3'},"
38,animal,Rabbit,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594667d6706072aca610ae_kids_english_animals_rabbit.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Rabbit_word.mp3,"t:Rabbit,s:l,k:38",,"38:{text:'Rabbit',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594667d6706072aca610ae_kids_english_animals_rabbit.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Rabbit_word.mp3'},"
39,animal,Seahorse,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946820d4fec18a04cbfb8_kids_english_animals_seahorse.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Seahorse_word.mp3,"t:Seahorse,s:l,k:39",,"39:{text:'Seahorse',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5946820d4fec18a04cbfb8_kids_english_animals_seahorse.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Seahorse_word.mp3'},"
40,animal,Snake,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594759c3202f0b334cd21d_kids_english_animals_snake.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Snake_word.mp3,"t:Snake,s:l,k:40",,"40:{text:'Snake',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594759c3202f0b334cd21d_kids_english_animals_snake.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Snake_word.mp3'},"
41,animal,Spider,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594765bc26975bed4af353_kids_english_animals_spider.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Spider_word.mp3,"t:Spider,s:l,k:41",,"41:{text:'Spider',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594765bc26975bed4af353_kids_english_animals_spider.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Spider_word.mp3'},"
42,animal,Starfish,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59476fde7fdc2cda166177_kids_english_animals_starfish.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Starfish_word.mp3,"t:Starfish,s:l,k:42",,"42:{text:'Starfish',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59476fde7fdc2cda166177_kids_english_animals_starfish.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Starfish_word.mp3'},"
43,animal,Stingray,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59477f6061f5f32f6fdbb3_kids_english_animals_stingray.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Stingray_word.mp3,"t:Stingray,s:l,k:43",,"43:{text:'Stingray',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59477f6061f5f32f6fdbb3_kids_english_animals_stingray.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Stingray_word.mp3'},"
